Token,Count
8581,806
9834,739
4815,674
14703,670
7467,654
7103,636
1024,635
9673,620
1139,611
2635,609
4493,605
6805,603
12016,600
13909,595
6328,593
15575,592
15523,591
948,591
663,578
7864,571
4945,566
7749,561
7771,561
14037,560
5772,559
8646,550
12187,549
3061,548
7365,547
1268,546
5722,543
11147,542
11716,541
13670,540
6965,540
7504,538
6369,538
3583,538
14164,536
9900,536
14975,535
3932,534
10813,532
6172,532
10042,532
11456,524
13291,520
10627,520
12842,519
8283,519
1872,518
14247,518
11325,516
424,515
11591,511
12480,511
12623,511
2428,511
14447,510
601,508
11466,506
5885,506
3915,506
358,506
6690,505
6783,504
5171,503
14240,502
16226,499
15826,498
8408,497
7054,496
112,496
11718,495
1208,494
8867,493
12426,492
11674,491
7151,490
1556,488
3379,486
12659,486
5360,485
1811,482
1052,482
4635,480
2528,480
2216,479
2523,479
3042,478
8862,478
13050,478
7191,477
12272,477
7160,477
8173,473
5605,471
14435,470
5900,470
15331,469
