Token,Count
8581,1461
7103,1233
3974,791
12842,788
6369,766
14435,763
7540,759
16301,720
12426,713
9673,707
2216,684
5605,658
9834,655
8517,650
3915,650
12139,646
12861,641
8646,618
9407,616
3061,603
424,596
2959,596
9897,593
1008,590
9131,587
7151,584
11342,583
13417,580
7864,578
1024,578
862,576
5984,575
6242,574
3386,571
7365,570
1052,569
4203,567
2872,566
941,561
1268,556
10620,554
3876,553
16146,552
1989,550
7575,546
6328,543
13670,538
11466,537
12187,535
6879,534
5305,532
142,528
663,528
5286,524
13757,521
6805,521
15089,520
5772,517
11325,516
9656,515
2514,509
7160,504
5885,504
12016,502
1811,501
4326,501
4945,498
14975,496
15575,495
8983,493
10813,491
6690,491
14703,491
12623,490
6172,489
5919,488
5900,488
11674,487
14531,487
7482,486
2635,484
1495,484
8862,482
4912,481
11718,476
11605,474
15265,474
7752,471
14240,469
12145,468
14225,468
10180,467
14416,465
9393,465
3768,463
9710,463
15366,462
14379,461
4815,461
11725,461
