Token,Count
8581,877
14703,739
4815,699
3915,696
12842,694
4493,693
12016,690
11718,686
6369,683
4945,680
9296,667
9673,654
13670,652
424,649
3061,646
3974,642
7151,639
8517,639
7540,638
8646,636
1139,634
7864,632
9407,631
7467,627
14435,627
14037,620
1024,616
1008,614
12426,614
12187,611
13909,605
7103,604
7365,603
7575,602
12623,601
9470,598
11716,596
12618,595
948,595
15883,594
7504,589
14247,588
7771,585
5900,583
5885,582
14447,582
8867,582
2216,581
10228,575
14164,574
6805,574
16301,573
2255,573
10813,572
5605,570
15366,570
15575,570
941,569
11674,569
1872,568
6690,564
5360,563
14975,561
663,557
6328,557
1268,556
5772,556
15525,555
9900,553
12272,551
14592,549
6172,545
15523,539
16017,539
358,537
3932,537
15089,530
4203,528
9897,527
7191,524
6783,524
8173,521
8322,521
15826,519
6965,518
7160,517
1495,515
11147,514
2635,513
4326,511
9032,510
9131,508
5984,508
10227,507
8283,506
1052,506
3386,505
2528,504
11342,504
4648,503
