Token,Count
9834,5204
10042,2679
9570,1496
7738,1039
14283,910
11718,718
5171,717
6172,697
9470,693
5772,683
4815,648
8581,647
4945,646
1268,622
5360,621
13670,619
16017,617
9673,613
2528,612
10227,610
11456,602
14447,600
2635,589
3583,586
6690,570
7986,564
14673,563
1811,562
12062,558
948,554
6328,548
11096,546
8447,546
12016,544
6805,543
1052,540
2778,536
7504,532
601,529
23,522
10549,521
8867,518
11466,515
7927,511
14247,509
5762,506
4238,506
6783,506
6242,505
7467,503
11196,503
12623,503
14037,500
11342,494
6660,492
15771,490
14975,487
12187,487
2255,485
11334,483
112,483
13909,482
7771,482
7103,480
14703,480
4493,480
1989,478
7540,477
11325,477
14164,477
5984,474
7054,474
6965,472
4099,472
3812,472
7864,470
1193,470
1024,469
15645,469
12145,468
7160,468
1556,467
7151,466
5286,463
663,460
6078,457
15936,455
9900,453
16226,452
1495,448
7749,447
12618,446
10813,445
5722,445
8322,444
10019,444
9897,443
11993,443
6598,441
1139,441
