Token,Count
9834,3835
10042,2487
5171,1012
7103,931
8581,853
5360,769
4945,748
14703,732
4815,724
13670,719
9673,712
3061,697
5772,681
948,680
3915,677
1268,675
14447,673
12016,669
1024,667
7540,659
7151,654
15826,652
4493,649
12426,642
6242,638
7467,634
9570,632
8867,632
3974,630
2528,625
16017,623
6805,618
12187,617
10813,615
14037,612
6369,612
7864,611
6328,608
5605,600
12842,595
2216,590
14975,589
663,587
3386,586
5885,583
5984,583
5762,579
14247,579
14164,578
11342,568
7160,568
2635,568
7365,565
1495,562
13909,561
1139,561
11466,559
3583,555
6690,553
1052,550
12139,550
7749,549
3932,546
15523,545
6879,541
14435,541
10620,537
15771,537
11605,536
12145,533
9900,532
11674,532
6172,531
1872,530
9470,529
6965,527
7771,526
1008,525
9656,520
11147,515
5919,513
10227,512
8517,508
15575,506
11716,506
9897,506
7054,504
1811,503
7738,496
5900,496
12861,495
5286,495
11334,495
1989,491
16146,489
7575,488
1556,488
14240,487
16301,486
2872,486
