Token,Count
8581,806
9407,593
8646,591
16301,561
7103,531
15630,529
13757,528
5605,512
9673,503
7752,501
14435,499
1765,496
16146,493
3974,492
3915,491
7864,491
8867,486
7749,485
1969,484
1663,484
5984,483
9470,482
15383,479
825,479
5693,478
4326,477
8517,471
1850,470
5722,469
5651,469
4815,467
4203,467
142,466
14379,465
941,464
15523,463
2216,462
14240,462
12139,460
15089,460
774,458
5919,457
5918,456
1274,455
12842,455
8131,453
3876,452
10180,448
12426,447
14225,447
14416,445
2959,444
4839,444
10227,444
6369,444
2737,442
15702,442
5286,439
6783,439
6018,436
9032,436
9103,433
5113,433
663,433
7465,432
11456,431
7575,431
2514,431
16160,429
3061,429
6805,428
424,428
10278,427
14037,427
12861,427
7540,427
11674,426
5900,425
9656,424
10627,424
14592,422
598,421
3386,420
12480,419
862,419
8770,419
9131,418
14531,417
14975,415
8382,415
948,415
2872,414
7771,414
4635,412
9354,411
11342,410
5314,410
12509,410
6882,410
13670,410
