Token,Count
9834,2390
10042,1665
5171,982
8581,936
4815,840
948,824
14447,787
13670,778
8867,775
9470,763
7103,754
14703,744
5772,732
16017,718
5360,714
7467,712
10227,709
4493,708
11718,707
12618,676
4945,651
7749,650
11456,644
13909,641
14037,640
13291,637
6965,636
15826,621
6172,617
1872,614
7771,609
7504,607
1556,598
6523,590
12016,586
1139,583
7106,583
11334,583
601,574
2528,573
6805,571
2127,566
10627,564
23,562
6328,553
1268,550
9000,549
6690,548
2635,544
11147,541
4635,538
4075,536
7986,536
11004,534
2255,534
1024,530
5314,529
10278,527
9673,527
12566,524
11196,523
6386,522
14975,513
9296,513
3061,512
5722,511
1402,511
10997,511
13500,510
12623,508
14839,507
5693,507
3812,507
12672,503
12480,501
8283,499
1811,497
15575,495
10228,494
9390,493
6882,491
1052,491
14247,489
2778,489
12842,489
15771,489
11716,485
8888,485
8408,485
3583,484
5900,482
7540,482
194,480
15963,479
1495,479
6783,477
12187,477
2810,475
5918,474
7191,470
