Token,Count
10912,1674
11993,1477
11325,1454
6598,1451
16223,1391
2778,1343
15729,1298
6172,1288
1811,1258
8862,1161
16147,1095
6660,1084
12786,1083
9203,1082
15813,1079
7986,1068
13687,1058
6808,1042
7315,1023
6690,965
13427,952
8527,905
8447,902
13967,902
663,897
9470,897
4912,887
1125,871
5839,871
1183,869
8694,845
7292,836
5522,831
11272,830
9325,829
3812,821
12062,816
11718,813
6805,805
11456,802
2384,801
6274,800
6994,793
7900,763
2635,761
11466,756
81,749
9710,744
9019,735
15978,734
8493,726
14420,725
3846,725
13670,721
3583,702
15149,697
1952,693
7080,692
6007,692
5772,691
601,684
9673,681
7864,681
5564,675
4815,664
9889,662
13712,659
5360,652
3876,649
11196,649
11306,646
13236,628
6369,625
16017,619
10549,619
7972,605
7103,604
752,599
12627,594
10721,593
1052,584
4265,579
9043,576
3442,571
15433,563
6628,561
2528,558
9255,558
14068,557
6328,556
10227,544
1989,537
5113,531
1304,531
2595,530
7712,526
11012,523
981,523
8581,515
1742,514
