Token,Count
8581,1133
1024,1103
9834,1074
1495,1072
7103,1004
5305,856
15771,849
11605,846
4301,826
10813,798
7491,793
12016,781
1268,762
9673,760
11904,743
15282,723
7540,714
8322,701
8646,698
12145,693
5762,680
14435,679
1052,677
6242,672
4099,668
11665,664
4945,661
3061,660
15575,659
6078,648
12187,646
6369,644
1008,642
6690,637
1989,636
5772,632
14164,629
3876,625
15826,621
1139,614
10042,614
12426,613
4648,608
7151,607
10549,606
13670,605
7436,604
10689,603
14703,603
3974,602
11342,599
12861,599
5171,595
6328,594
2216,593
7160,593
9897,590
5984,590
15366,587
11466,582
10620,578
14975,577
14037,576
11725,575
5286,574
9381,571
7365,568
358,568
5900,566
3386,561
6920,560
14247,558
1193,545
9206,545
12842,545
2528,542
14933,542
11716,541
5360,540
3547,537
1270,537
12139,536
3583,535
3768,531
6805,531
15089,531
10228,529
5053,528
8517,528
5605,520
13183,519
14447,518
4815,517
11348,517
7575,516
5666,515
7467,515
3915,513
112,513
1948,511
