Token,Count
5984,620
5068,609
13579,580
3386,576
6879,576
134,571
774,569
16146,568
1969,560
16035,553
16274,541
8026,537
10710,536
10639,532
15645,529
5900,527
15111,526
5605,525
3547,523
5286,522
3648,520
15630,519
15265,519
12426,519
15891,516
1702,513
5666,513
14878,511
2872,511
9656,510
14899,508
14531,506
11342,505
15695,504
3974,503
4147,503
7151,502
1663,502
8566,498
14102,492
5053,490
3768,489
8770,487
14140,485
13519,483
13810,483
5722,481
5542,481
4830,480
11211,479
632,472
2216,468
7020,468
1948,463
9713,463
112,463
9630,462
13757,462
11427,459
14240,459
8225,457
4697,456
2105,456
5827,455
11927,455
14134,455
245,453
9673,451
8361,450
91,449
10295,449
5919,448
8928,448
4099,447
11587,447
15366,446
15523,446
12145,444
3042,443
8517,443
14975,442
14682,441
7752,441
13370,440
12285,440
6522,440
5213,438
9514,438
10797,437
1069,437
9502,435
6242,435
2891,432
14008,432
9890,431
2193,431
1989,430
6783,429
6805,429
11388,426
