Token,Count
4815,1037
13670,1024
5772,908
6172,906
6690,906
13909,867
948,865
6805,862
12016,858
14703,854
11718,851
1139,849
5360,829
7467,828
14975,826
14037,816
14247,810
1024,809
11716,802
3932,797
2778,786
663,776
1811,775
9470,769
5722,769
6783,767
1052,755
6328,754
4493,749
4945,742
7749,742
11196,739
14447,736
358,707
6598,706
14164,706
3812,705
15575,696
6965,690
11456,689
15523,687
6660,683
8447,680
112,679
3042,678
10227,676
16223,673
12272,673
774,671
15729,668
2635,665
11591,663
12623,657
5286,654
601,653
8862,651
8361,650
10813,648
3168,644
12187,640
7771,639
2528,638
11147,633
5605,633
12786,632
5919,632
5885,631
7191,631
15826,630
81,629
10228,629
8283,629
14134,627
10627,621
12426,620
7151,619
2255,615
16274,609
14008,606
11342,603
1989,601
14240,601
7504,600
9673,600
1742,594
4203,593
10912,589
9000,589
3742,588
11993,588
11674,587
15630,587
8928,586
5305,585
8867,584
4099,583
12480,583
10689,582
6628,581
7864,579
