Token,Count
9834,2766
10042,2137
5171,1436
7103,1222
8581,1222
8867,919
9570,917
23,888
15826,786
16017,782
9470,763
13670,751
4493,750
5360,730
14703,702
948,701
4815,690
11334,687
8646,682
11456,653
10227,650
1872,649
7986,640
14283,640
11718,633
14037,628
1270,621
13909,615
5772,614
14447,613
9673,606
6172,606
1139,589
12016,586
910,577
14673,574
2778,573
11466,564
4945,564
7738,560
6690,557
6328,555
15575,553
1556,551
1268,546
12857,544
7749,541
7864,541
6805,539
2528,534
13500,534
5625,528
10813,525
7467,524
3061,522
4238,522
6369,520
2635,517
3583,513
12627,509
601,509
14420,507
663,504
12566,500
1811,498
7771,498
12623,495
1024,495
3876,494
7106,494
12842,494
2255,493
10278,486
3812,486
11196,485
6660,484
882,478
5722,478
8447,476
11325,475
7504,474
12618,473
12480,470
6965,469
1497,469
8283,467
7540,467
5113,467
13291,464
6628,463
7575,462
7365,462
1304,462
12659,456
5839,456
6783,456
1495,455
1052,453
14247,451
13236,450
