Token,Count
9834,2424
10042,1210
9570,1096
7738,908
14240,869
2029,829
1304,814
4811,789
15528,786
15523,784
8075,778
14076,770
7542,764
14853,762
8361,749
5588,748
3932,743
2523,741
9032,739
774,731
14878,730
11004,722
12659,718
5031,716
2279,707
11147,706
15963,698
5651,692
5919,686
10200,686
4203,684
4590,683
14283,672
5286,672
8717,669
14134,668
7749,666
7516,663
2810,660
1597,658
11456,657
1476,654
9186,652
3042,651
15703,650
7771,647
6464,647
6965,636
13513,634
10627,633
3168,632
11227,631
10227,626
9355,625
4506,619
8770,617
2105,610
10228,609
663,606
9900,604
8131,602
6074,601
14975,601
7927,596
13519,593
13291,593
3846,591
10180,589
6628,588
11951,587
6606,586
12159,581
7467,581
7151,577
4815,576
2872,575
8888,575
5722,573
13579,573
601,568
2481,565
10278,561
3963,558
11674,558
5171,555
10797,554
15076,553
15645,553
5885,549
15303,547
5900,543
5605,542
13909,542
12892,541
6243,539
6058,538
1969,534
4265,533
11594,533
1721,531
