Token,Count
13909,793
7467,784
7749,761
4203,756
15523,737
14703,733
3932,731
11716,717
1139,714
4815,713
14975,713
12016,690
7771,680
12426,679
11147,679
3042,673
14240,664
8717,657
1024,655
5885,652
5722,649
6369,648
6328,639
11674,638
11342,636
3168,636
14853,635
10278,631
948,630
14164,630
3915,629
12187,629
9673,628
15575,622
4945,621
14247,620
4811,618
7151,617
14008,617
10627,616
941,616
8075,615
7516,612
7191,612
3061,610
6805,608
8361,608
11227,607
2872,605
6523,603
663,603
7864,599
10042,598
7542,596
13291,595
5605,594
9131,591
13513,589
15303,589
4493,588
12272,583
4912,583
11591,583
6783,582
14076,577
8517,577
14037,577
358,576
15963,576
4075,574
15331,569
10228,568
14839,568
15366,567
5919,567
112,566
1304,566
6965,563
9032,563
1597,558
6386,558
3974,558
8928,557
5171,557
14447,554
3742,554
15826,553
11004,550
10200,550
2523,545
10227,544
4099,541
5791,540
862,540
1989,539
13670,539
10797,539
8581,537
12659,533
9010,532
