Token,Count
7160,885
1268,861
3061,825
424,822
7540,800
7365,798
4945,785
8581,765
8983,760
7103,759
9673,754
6328,740
16226,730
1008,722
7436,710
12842,698
7054,692
9897,691
13417,690
7864,687
2216,685
12187,677
9393,677
7191,669
14975,664
5762,664
6242,663
11725,662
12016,658
12426,656
7151,651
1208,648
8698,647
7467,646
11466,646
8173,646
3915,643
1139,642
6369,641
3379,639
5900,637
14037,634
11674,630
14703,625
10627,625
10228,621
5885,618
7771,613
13050,610
3583,606
7575,606
13909,604
14447,602
15523,601
9900,595
3974,593
4815,592
12139,591
14164,590
12513,588
15366,584
11326,582
6059,581
12823,578
7504,575
5605,573
16301,572
5984,570
11716,569
13157,568
6805,563
5919,560
15883,558
11342,556
11147,554
2635,553
7482,549
15771,542
12623,541
2528,540
752,535
3042,535
14240,534
1052,534
12861,533
4493,533
14247,533
5509,531
1989,530
15525,528
5772,528
2872,526
1024,526
5286,523
13670,523
7749,520
8413,518
12272,517
4395,517
9131,516
