Token,Count
9834,1014
13909,909
1139,849
14703,838
13670,824
948,804
14037,790
10042,788
4815,778
4493,775
8581,772
9000,770
8867,763
1872,761
7467,760
3742,752
112,735
12480,731
5722,718
4075,715
10627,704
5360,704
7749,698
4635,693
6783,684
11941,669
8663,663
6882,658
16017,658
1402,657
15645,655
1556,651
8283,651
12509,650
8408,646
9713,645
774,644
5791,643
9514,641
14247,640
15575,639
5171,639
3569,636
16274,633
9470,630
5918,629
8888,628
11716,625
10278,624
15826,622
5314,617
8566,612
13236,608
11718,606
12016,604
5213,601
5693,600
11147,599
358,597
6386,597
14494,589
7106,588
12272,588
14447,586
5772,581
6243,581
10227,577
14839,577
4644,576
7191,575
10797,573
6965,573
1024,572
9390,572
4839,571
11927,564
194,561
15883,560
6523,557
14933,552
7103,550
11427,550
3132,548
5286,542
4945,541
13157,541
12623,539
8207,539
9287,538
11334,537
6348,537
6628,535
2105,534
5900,531
12618,531
11456,531
1702,529
2523,528
15523,527
10274,527
