Token,Count
2029,794
1304,777
14076,743
6464,742
11456,739
10227,737
4590,732
14240,729
13500,713
7542,712
4811,711
11004,709
8075,707
15303,705
9032,703
15528,692
7749,684
11012,681
10278,679
12659,678
1553,675
11594,671
3846,670
6628,670
15523,670
5031,654
6074,649
11227,649
15963,641
4203,640
4265,637
14853,637
10200,636
13513,621
3932,609
1952,606
948,603
2279,600
1133,599
9470,597
6606,593
4710,592
10180,592
2481,591
3915,586
1476,581
1597,576
6058,576
5588,575
8717,572
663,563
9900,561
12672,559
3168,558
7771,557
9355,555
7516,555
1933,553
15910,551
7634,551
11674,550
5839,549
6965,548
16147,547
8770,546
5401,541
11147,539
14416,539
6523,538
7106,537
13291,536
10797,535
5651,534
2523,533
2810,532
4815,532
8581,531
16314,528
11951,526
7837,525
7864,523
81,522
941,521
8668,520
7467,520
5113,520
15703,519
8646,518
167,513
13909,512
4075,511
12509,511
981,508
12480,508
15076,507
14839,505
4506,505
8517,505
14592,504
2737,504
