Token,Count
7103,1611
13909,1256
948,1210
7467,1136
1139,1106
7749,1095
4815,1090
11147,1049
14703,1025
3932,1023
15523,1014
7771,1006
1872,954
4075,950
6965,937
14975,933
4493,912
5722,887
7542,885
10278,877
13291,875
15963,868
5885,864
14037,862
6523,852
1304,852
7516,834
8075,825
7106,823
8361,822
14839,816
3168,815
14853,812
7191,806
11591,803
3742,803
10227,799
11716,796
14447,795
14240,788
12480,780
10627,774
8867,773
10997,765
8283,755
6386,754
9900,754
6882,753
9032,740
11004,740
4203,737
3042,736
12659,735
6328,735
14134,730
12618,728
5791,724
8717,721
11674,721
15826,719
14076,718
10228,718
4635,718
10797,716
9000,716
7151,710
11227,707
15575,699
4811,698
6805,697
13157,696
11941,696
13670,696
3915,695
112,695
6783,694
663,691
12272,691
1556,689
6243,689
5919,689
12187,684
8408,682
2029,676
4945,673
1586,671
6628,670
12016,669
11456,669
9010,669
14247,665
10200,653
7504,651
15331,647
2523,646
14164,644
7864,640
3061,637
6059,635
8663,633
