Token,Count
10042,2661
9834,2131
7103,1330
4815,1261
14703,1229
13670,1202
948,1188
5171,1141
14447,1127
7467,1115
8867,1089
4945,1081
4493,1062
8581,1026
5360,1018
13909,1017
5772,1007
12016,954
16017,933
6328,914
14037,898
1268,876
3061,847
14164,828
1139,828
15826,823
12187,818
9673,800
2528,797
7771,795
6965,795
14247,792
7749,791
9470,781
1872,780
10227,780
11334,771
11718,766
6805,762
10813,752
7191,747
14975,745
1556,738
11591,728
11147,713
1052,688
12623,686
6172,685
11716,684
6690,680
11456,680
7504,675
1024,675
23,661
6783,657
5722,648
2635,648
9900,640
1811,638
10228,637
12618,636
13291,634
3583,633
7151,630
15575,626
5885,618
6523,617
7540,612
7864,609
15523,609
3932,607
601,606
1495,602
6242,599
7365,598
11466,590
15771,589
12566,588
11196,588
7160,584
358,578
663,576
10278,575
8698,569
6059,563
5762,562
7106,557
6369,556
15366,551
11674,548
16226,541
1008,537
12659,533
3742,531
15525,530
11605,529
1989,525
1270,524
4075,522
8173,522
