Token,Count
9834,3140
10042,1995
7103,977
8581,947
5171,933
4815,879
13670,835
948,823
5772,805
4945,797
14703,786
14447,740
7467,730
6328,726
12016,711
1268,705
8867,698
1024,690
13909,689
14247,679
6172,663
12187,663
9673,660
4493,644
6805,643
14037,640
2528,639
1495,632
15826,630
5360,627
14164,622
7749,614
14975,613
3061,613
6690,610
1139,606
1052,594
5305,591
1872,585
8322,584
7771,575
8646,570
15771,568
10813,566
9470,561
7864,554
11718,553
2635,552
11716,551
11605,547
15575,546
15366,537
7540,536
358,535
10228,531
10227,531
5885,530
3583,523
11456,523
12623,522
6783,520
1556,519
4099,511
6242,509
1811,509
12145,508
1989,504
7151,503
6369,502
5722,499
7191,498
11196,498
9570,495
6965,494
16017,493
15523,490
11591,483
8698,481
12426,480
11725,477
3932,476
9900,476
663,475
5762,475
12842,473
601,469
11674,465
7738,465
112,463
12566,461
11147,461
5900,460
6078,459
7436,458
7491,456
11466,454
9381,454
5053,453
7365,452
7106,452
