Token,Count
112,932
4099,894
14247,892
11716,878
14933,865
1139,857
11307,833
14975,800
5722,790
15575,786
3932,785
1948,783
7467,783
1024,776
358,773
13909,766
11591,764
9131,755
16274,753
3042,751
4203,748
8283,742
5305,741
1052,740
14703,739
15523,737
14240,737
9010,733
12187,725
3037,725
5885,719
12016,718
14134,716
15366,713
14037,712
8361,712
4648,712
9514,710
10689,709
1989,708
12272,707
5495,699
6805,696
663,695
8663,693
11342,693
14164,691
14008,688
3915,683
9673,682
6328,679
7151,678
10228,671
8717,669
11147,668
1742,667
12426,665
12480,664
11235,662
8928,662
2872,661
6243,661
11674,655
7864,651
5053,649
9000,648
3742,645
6783,644
7516,641
4945,640
11941,638
14494,634
10627,631
6920,627
9589,624
5286,623
8322,623
7749,619
5919,619
2523,619
15525,618
6369,617
4815,614
3168,613
4635,613
9381,603
3851,602
11196,600
1811,600
16068,600
7191,599
11024,595
3061,595
5772,594
15645,591
2105,590
6078,588
11587,587
5666,587
7542,586
