Token,Count
11904,1381
11665,1299
13183,1203
7491,1203
6889,1142
12145,1117
5762,1091
15282,1037
6078,1014
9897,989
6242,985
1193,984
15771,979
9451,968
4301,964
7436,948
1268,919
9377,901
6483,896
8322,866
9381,864
10549,858
7664,844
5305,838
1495,836
9673,827
1024,803
7540,791
12187,780
1989,776
6920,773
11715,773
4465,760
3768,756
9650,741
4648,738
4099,732
12016,730
1008,728
12165,722
7151,720
8581,716
3061,715
11342,714
15366,713
11725,713
3547,709
1052,707
11811,703
9203,698
4945,692
3863,690
11466,687
9889,686
11605,676
14164,673
6328,673
3583,667
11716,666
14247,665
8698,664
351,655
3386,653
6690,648
4198,644
1069,630
12426,630
15575,622
4147,621
7467,617
10228,616
14843,613
7160,610
10813,609
14975,605
6123,605
10689,604
1811,603
5053,599
1948,598
6369,596
3212,593
8493,592
1139,592
15525,588
5666,588
271,583
5900,575
6808,574
3037,571
5772,570
12861,569
11307,568
12139,568
2193,564
14703,563
3974,562
11272,561
12272,558
13909,555
