Token,Count
4815,708
7749,699
7467,659
8581,658
3915,656
15523,645
13909,633
12842,632
10227,622
9032,616
3061,612
948,596
1139,588
14240,586
11674,584
1872,583
7575,583
14703,580
11147,579
7540,576
7771,571
7365,568
424,567
7103,566
12187,566
7191,561
8075,561
7864,558
5885,557
10278,554
15963,550
7542,550
4945,549
12016,549
13291,547
6523,545
3932,544
11456,544
14592,544
6805,541
4075,541
1268,540
7151,540
11227,537
7160,535
2029,531
6074,529
5605,524
8646,524
6965,523
11004,520
7634,519
14839,518
4493,517
8517,514
10228,513
14037,511
15089,510
8698,508
12426,507
5791,505
14975,505
5900,504
9673,503
9897,502
1008,501
3379,500
6369,499
8867,498
7482,497
6606,497
941,497
2810,495
9900,494
6386,494
1304,494
8283,494
15303,493
4811,492
10627,491
14447,491
7436,490
15883,490
13050,489
4635,488
7106,487
13157,487
14416,486
3742,486
6328,485
6242,484
6059,482
12659,482
13500,481
663,480
12618,480
5722,480
14782,479
14164,479
1553,479
