Token,Count
9834,1110
7103,920
8581,915
7467,747
6328,733
3061,732
10042,732
7771,725
4945,715
9900,696
4815,693
15523,689
7365,683
5171,678
1268,674
13909,673
13291,671
9673,661
7864,640
14975,640
12842,639
7160,638
948,637
14703,625
1139,625
2635,621
6059,620
12187,619
7749,619
7191,617
3915,614
424,611
14447,609
11147,608
3932,605
5885,602
11674,601
12659,601
12016,599
1008,599
16226,598
13050,598
6369,592
6965,590
7540,587
10228,587
6805,583
5509,581
3379,579
9032,576
7542,576
10997,572
11456,572
663,571
8698,565
15883,564
15525,558
4493,554
7151,551
10227,547
1304,545
11466,544
7054,543
7504,543
12426,543
14164,543
10278,536
8646,535
14240,532
8173,531
12618,530
13670,529
4203,529
7575,527
1872,527
12623,526
2428,525
11004,525
6523,524
11326,524
2216,523
2810,518
8867,516
15366,515
9393,515
13157,510
11716,510
7516,509
5605,509
5900,508
8983,508
601,507
8413,507
7436,504
15331,503
7482,498
11725,497
6386,497
1208,497
15963,497
