Token,Count
1024,914
5305,692
4301,687
10813,672
1495,650
4099,649
15575,633
15282,632
1139,623
9834,613
112,603
16274,603
14247,590
11342,590
1948,589
358,583
5722,580
12426,572
11716,570
15645,568
12016,563
14037,561
15366,560
5984,558
3974,556
1052,556
5286,552
6078,549
3386,547
5605,545
7151,545
6879,541
3547,541
6783,541
9673,540
5666,540
8322,540
1702,539
5900,536
774,536
3042,536
9514,534
8581,533
1969,531
8517,529
10639,528
13909,528
6369,527
14975,527
1989,527
5053,526
13579,524
3037,524
10689,523
8361,521
5919,519
8928,517
862,517
14134,515
10797,514
14164,514
15265,513
10627,512
4945,512
5068,510
1742,510
14703,510
2105,510
2872,509
11605,508
12187,507
7467,506
3932,506
14933,505
9713,502
4648,502
3168,501
15523,501
16068,500
11591,497
3061,497
4815,496
8283,493
15630,492
4147,491
12480,489
6805,488
13670,487
14878,487
14435,487
9000,486
6690,486
3915,486
9206,485
7491,484
11927,481
10295,481
12145,480
6242,480
7540,478
