Token,Count
9834,1711
10042,1351
4815,880
11718,837
11456,773
14447,759
6805,757
5286,746
6172,695
5984,690
10227,689
4945,685
7467,683
601,682
6328,680
13670,664
7103,664
14975,655
9470,652
134,650
1702,647
7771,647
6965,644
15645,643
5722,640
16146,637
14247,635
7749,632
7151,631
5772,630
2635,621
11196,613
13909,609
15366,608
5068,603
948,602
11591,599
11147,598
12659,598
5919,593
4099,592
8581,590
12187,589
15630,589
14703,588
14134,586
11211,586
5900,583
5605,582
112,580
6783,576
774,576
14102,572
15111,570
13579,569
9673,563
7864,560
1052,558
15523,557
663,556
10228,555
3061,553
1969,550
12426,547
8867,546
3547,545
16274,545
11716,544
5053,540
1268,539
5666,537
1811,536
12016,536
13291,534
9000,533
9900,533
10019,531
3042,530
12272,530
14164,529
7504,529
5885,528
3812,526
5360,524
7191,524
2528,524
14037,522
1304,520
8361,517
14878,516
1663,513
11342,511
9570,511
1024,509
2778,507
2216,507
3851,501
4493,500
13427,499
11674,498
