Token,Count
8581,1697
7103,1352
7540,871
8646,795
3876,780
3061,776
9673,737
1024,722
12426,720
12842,717
1268,713
12187,702
13417,698
1495,688
9897,685
6369,677
1008,669
7151,664
6242,662
14435,655
14703,650
15771,646
2216,643
12016,640
7491,640
7160,637
5305,635
15282,634
12145,630
8322,626
8983,624
7864,618
15366,613
6328,608
1139,608
3974,605
14975,604
4945,603
12861,600
9407,595
7436,593
5762,591
5984,591
1497,589
3915,589
7365,588
4099,583
8698,582
15089,581
11904,580
11466,576
3386,572
12139,571
11342,570
10228,564
7467,561
4493,559
1989,558
15575,558
4301,557
11716,556
11725,549
5053,548
7575,548
5666,546
1052,544
6078,543
5286,542
14164,542
11665,542
424,539
4648,539
5772,535
5900,535
9131,534
9381,532
14247,530
13909,530
11605,529
5605,529
8517,524
3547,523
752,523
16301,523
14037,521
15525,518
3768,517
6889,516
13579,516
11674,514
14134,507
5919,507
14447,504
9000,504
10813,501
1872,501
11811,500
10689,498
5722,497
10549,497
