Token,Count
7103,829
9673,780
6369,727
8581,722
1139,707
14037,703
13670,686
3915,668
7540,664
14703,663
13909,660
12016,656
1024,656
4815,651
12842,649
12426,648
15575,642
7467,638
5885,625
7864,620
5360,619
3061,615
16017,612
663,610
2216,608
11674,602
11342,602
7151,600
4493,598
6328,597
424,597
15523,594
8867,589
7365,586
9131,584
14247,579
3974,578
1052,575
5772,575
3932,574
6805,571
5605,570
6690,569
11716,568
1008,568
14975,565
7749,562
948,562
4945,560
8283,558
112,557
941,556
1872,555
12187,555
14164,549
7575,547
4203,547
9897,543
358,543
12480,541
15826,541
6783,539
11147,539
9900,538
7771,536
4099,532
3042,531
7160,530
9470,529
14435,528
2872,526
10228,525
1989,524
8517,523
12272,517
10278,516
5984,514
13417,514
12139,513
1268,513
16301,512
15366,512
4075,512
1556,511
6242,511
3742,510
7542,509
11718,508
12623,505
5722,504
1495,503
11196,503
6172,502
11591,502
14240,500
9032,499
10042,498
14379,494
14447,494
15525,492
