Token,Count
9834,4373
7103,2512
8581,2331
10042,2187
5171,1375
8646,1116
3876,846
9570,814
7864,808
8867,801
9673,792
7575,766
4815,746
9032,739
1497,723
7365,717
12842,717
9407,710
13670,707
6369,706
948,706
15089,702
6328,698
3061,683
15826,683
11466,679
7738,675
7540,670
4493,666
10227,629
3915,626
11334,622
7160,618
1872,617
5360,605
14435,602
8983,601
15523,601
1556,601
16017,600
752,598
5885,592
9470,591
14592,591
4945,587
14673,584
663,582
6172,578
23,575
14703,574
1268,574
13417,571
2635,571
7542,568
14283,568
11456,567
13500,566
4811,556
7771,556
13050,554
14447,548
424,546
11718,544
5625,544
5772,542
9900,541
6805,541
13687,538
941,537
13909,536
12861,534
1208,533
7467,531
11325,530
16301,526
14240,525
12659,522
12139,521
7106,521
14379,519
7634,518
4326,518
14037,518
7749,514
2029,511
12566,506
6074,503
10278,503
7054,502
1270,502
3583,500
8075,500
11594,499
4710,496
12426,494
601,493
3974,492
6965,490
11674,489
4238,485
