Token,Count
1024,2320
10813,1679
1495,1501
12016,1389
15575,1326
11605,1294
5305,1260
5772,1233
4301,1215
14703,1198
6690,1149
15826,1141
4648,1128
15282,1121
9834,1088
13670,1087
5360,1068
4099,1066
8322,1049
1139,1022
11716,1007
4493,1000
14933,986
358,962
3037,953
14164,950
1270,942
9206,936
5171,925
15331,901
14037,895
15771,891
1052,869
11348,865
9381,863
8283,861
12145,854
14247,852
12187,846
7491,839
10042,818
15366,799
11904,796
6920,789
9589,785
16017,780
1948,775
948,758
112,753
6092,751
6242,751
6078,743
14494,739
15525,735
8663,733
1268,733
1872,719
13909,715
11342,715
1556,711
12272,707
8867,706
5053,705
12623,699
3547,678
2528,677
4815,668
12426,667
14843,662
7151,662
7467,661
10549,660
5625,659
11811,657
5666,656
2439,649
3386,644
11587,640
9514,640
10689,638
4945,635
7540,634
1989,631
8493,627
3272,624
14975,623
6889,623
3863,612
8698,612
11307,609
3768,603
9897,598
9673,598
9043,597
3061,594
15883,588
16274,585
5722,584
6123,579
6882,578
