Token,Count
7103,983
8581,760
9834,747
6805,686
15630,660
16146,629
5605,621
2216,618
15523,614
10227,613
1969,612
13757,607
3974,606
14447,604
9673,601
5984,597
12842,594
4815,587
3915,586
1663,584
11674,583
10042,583
7752,580
7540,575
12426,564
7151,559
14975,556
14240,556
14225,554
6965,552
3061,549
4945,544
2635,543
16301,541
9032,540
6879,540
7771,538
5919,536
6369,535
2872,531
7465,531
7467,531
5885,530
774,530
13670,527
8517,526
6172,521
5772,521
13579,517
1274,516
12139,513
7864,512
8382,511
948,511
11147,511
2514,508
11456,508
8131,508
12659,507
3809,506
6328,504
9900,503
5722,503
7482,500
1008,500
4839,499
10228,498
3042,497
5286,497
5900,496
663,496
2528,495
11342,493
15963,489
134,489
13050,485
7365,483
6074,483
8770,482
13417,481
14416,481
15265,481
424,479
7749,478
1268,477
12187,476
9656,476
1811,475
9897,474
1304,473
3932,472
7542,470
9131,468
4811,468
14878,467
14435,466
11718,466
6242,466
11004,464
10180,463
