Token,Count
1139,911
14703,832
15575,810
7467,796
11716,795
1024,785
12016,772
5722,752
14975,752
13909,752
4099,727
11147,713
15523,706
11591,702
15331,699
12187,696
14247,695
12272,695
8283,693
4493,689
4815,683
3932,681
10627,680
14164,673
14037,673
14933,670
7191,668
4945,667
358,663
4648,663
112,661
3742,654
10228,653
7151,652
8663,649
7103,648
15366,642
5885,640
9000,640
12480,638
15525,638
3061,637
15826,633
14240,631
7516,624
1052,622
948,622
9589,621
14134,620
13670,615
12426,612
6328,609
11307,608
5305,607
5900,605
7749,600
5171,598
3042,598
4635,596
5772,594
16274,592
4203,590
8408,589
15883,589
6783,589
7771,588
11674,587
1872,587
8361,587
3915,586
6243,584
10813,583
9032,578
5286,578
14494,578
3168,576
10042,574
5791,572
9673,570
1989,569
15645,568
6805,568
7864,567
15945,566
11342,565
3037,560
424,559
13157,556
1268,555
7542,555
5625,554
2105,554
14447,553
5919,553
14008,552
774,551
8581,547
9010,546
9834,545
5605,544
