Token,Count
7103,1591
8581,1177
9673,879
11466,841
3386,837
5762,834
6242,830
3583,826
1268,823
1989,822
1193,807
11342,801
8983,800
9897,790
7540,789
7160,757
2193,755
4147,748
4198,740
6879,736
10620,732
6078,723
2216,721
5984,721
10710,714
5068,711
15771,709
14531,706
12145,700
13579,697
12167,694
12139,686
1811,683
9502,683
3768,676
6933,668
12426,666
6328,665
9203,658
16035,654
3974,654
7436,653
5666,653
3547,650
752,648
468,646
3061,646
6369,646
16146,637
12861,633
13769,622
3876,618
9650,616
9451,612
4945,612
9656,612
16338,608
9157,608
3648,606
1052,605
13417,605
245,604
1008,601
6808,600
13326,595
10549,591
8862,587
9890,585
11665,585
12187,583
5286,582
134,581
12842,578
10689,577
9131,574
9377,574
1208,574
13183,571
7151,568
2872,568
5605,568
9393,562
14102,554
9534,554
9710,553
7365,545
5827,542
4830,541
7054,541
1069,540
8928,539
14008,538
1497,538
4903,537
16301,536
7664,532
6522,530
11325,530
8493,529
10623,524
