Token,Count
9834,1314
10042,838
9570,743
14240,640
15630,640
774,576
8770,576
14878,574
15523,562
9186,559
134,551
5984,550
1969,546
11456,545
5286,544
5651,543
1597,535
9470,529
2105,527
14134,525
7752,522
8888,519
15645,513
5605,512
13579,512
5919,511
10797,510
2872,510
5588,508
2523,505
10227,505
11147,504
7516,504
5068,503
7151,497
7771,494
13519,494
4815,494
6879,493
8131,488
10295,485
10627,483
11718,481
8026,479
7749,475
10710,472
2635,472
1304,471
13810,470
9000,469
15265,469
6348,468
8566,467
13757,466
10180,464
5900,463
4839,462
14467,461
1702,460
112,459
12659,459
3932,458
8517,457
8361,456
15111,455
5314,455
11674,454
632,454
6965,451
3386,451
13670,450
8867,450
16274,448
7467,445
12426,445
9713,443
13513,442
5031,442
5918,441
12509,440
1476,440
601,440
1663,440
11004,439
5722,439
6805,438
15076,438
14853,437
16146,435
3168,434
8717,432
2891,431
10019,431
8075,430
14975,429
11342,429
14682,429
12124,429
11211,429
5171,429
