Token,Count
9834,1420
1024,1013
1495,874
774,854
14853,836
15645,817
15111,798
15630,775
10797,774
11927,768
1702,760
1597,753
5305,751
5588,740
4301,739
8361,735
1139,730
13519,728
8770,727
112,723
14878,722
10813,721
5651,716
5286,709
16274,709
13513,698
5053,698
134,693
15282,689
2105,688
9000,687
9630,683
2523,681
15575,679
10042,673
3168,665
14240,663
13909,660
9713,658
10295,654
1969,652
11211,652
8566,650
8717,644
7491,644
15076,642
8663,641
11904,641
5919,639
7516,639
11427,637
8026,636
3927,634
16035,632
5722,630
5031,626
5068,624
14933,622
11587,619
11716,615
14134,613
13579,612
12509,611
15528,610
5171,602
7749,601
8888,592
11941,590
5984,590
10639,589
632,585
8075,583
15695,581
1270,580
4635,574
12016,571
15826,570
10278,569
14176,567
3569,566
5900,563
15303,562
14037,559
5605,555
3547,554
15891,553
12480,550
4099,548
5213,547
13370,547
14494,546
9514,546
12272,542
3042,538
3742,537
9355,537
10627,537
15366,536
7020,536
1663,535
