Token,Count
7749,976
15523,945
13909,923
1139,911
7467,901
14240,887
11147,872
10278,864
3932,850
7516,818
8361,814
14134,804
5722,803
3168,800
3042,797
9000,792
5605,791
6882,790
14975,789
6965,784
10797,779
9032,777
3742,774
7542,763
4815,762
4635,761
112,761
11716,760
3915,756
5919,754
10627,754
12480,751
948,748
4203,747
7151,746
10228,746
11941,742
12272,741
2105,738
4075,737
11674,732
15963,728
2523,727
15366,726
5286,723
9010,719
15645,717
8075,714
14839,713
5885,712
6243,711
7106,711
14853,709
8517,695
941,695
12426,694
5984,693
10180,685
7191,683
14037,679
11227,677
2872,676
6805,674
7771,674
774,670
8717,670
8663,665
1304,665
12659,659
11591,657
7864,654
5791,653
11342,653
16274,652
5666,646
12509,643
5900,641
14703,639
3974,633
1872,633
6783,631
14247,631
12187,628
194,623
9514,622
8581,620
8283,619
14878,618
15883,618
3851,612
14164,608
8928,607
14435,605
663,603
9900,601
2216,598
1597,594
13579,594
12016,594
6386,594
