Token,Count
7103,958
1024,853
11904,803
8581,788
5305,777
1495,751
4301,751
6078,736
1989,707
15575,701
15771,694
15282,688
10813,686
9673,685
1052,666
8322,659
11605,640
12145,632
10549,630
7540,627
12187,625
11342,624
12016,621
1268,619
9834,617
9889,610
4648,607
7491,606
5762,599
6690,595
6328,594
1193,586
1811,582
11466,581
4945,581
4099,579
3061,576
6369,575
9203,574
3583,573
1270,572
358,570
14247,569
6242,569
3037,567
11348,566
9381,563
10689,562
14164,556
11492,555
14975,555
15366,555
1139,550
12426,545
13183,542
5772,540
12861,539
1008,538
9650,533
6920,531
12139,529
1948,529
6805,528
11716,525
14933,523
3272,521
9206,520
7151,518
16068,517
14037,516
5053,515
11665,515
14703,514
112,512
9897,511
15826,510
11725,505
5666,503
8170,497
10620,495
9377,494
11325,491
8862,490
2439,489
12842,489
5722,488
5900,487
15525,487
8493,487
7864,485
14008,485
3386,484
9131,484
6783,483
4815,481
4198,481
7436,480
5605,479
1742,479
10228,479
