Token,Count
9834,3743
10042,2678
5171,1165
9570,823
8581,692
7103,692
16017,666
23,662
8867,610
11334,590
1268,588
948,585
13670,580
14283,570
14703,562
15771,559
1024,559
12016,554
15826,548
4815,546
14037,542
1495,541
5772,541
4945,540
7738,540
9897,538
4493,538
5360,538
6690,534
10813,521
1270,516
11605,516
11718,510
5762,508
10549,507
7436,502
7467,501
6889,498
10227,498
5305,495
11904,492
1872,492
14673,488
6242,488
3061,486
2528,481
14447,480
11665,480
1556,479
11725,479
4301,477
14164,474
9470,472
12623,472
15282,469
14247,467
6172,465
1139,464
5053,462
12187,460
5900,460
7540,459
9673,458
9381,455
4238,455
1008,454
7160,451
13909,448
8322,447
7986,446
910,446
12145,445
8283,442
8983,441
3768,438
7749,437
12857,437
7491,432
11811,429
12566,429
3379,428
6328,426
1811,425
11348,425
1052,423
2778,423
882,422
4648,421
9889,419
16146,419
6783,418
12618,418
8646,417
14975,416
15575,416
9000,415
14531,415
3583,414
14420,414
5984,414
