Token,Count
1948,1261
4099,1170
5305,1139
6920,1117
14247,1024
6078,1014
1052,1000
112,998
16274,986
11307,983
9381,966
4648,942
1024,939
1989,933
15282,911
10689,909
8322,896
5722,888
1742,882
14933,868
5495,847
11587,847
12272,845
3863,839
11716,836
16068,827
15366,826
14008,824
14975,823
14164,805
5053,804
11591,786
13769,775
358,772
4903,766
8928,755
1811,755
8361,752
12016,750
4147,744
6930,741
1495,733
3037,732
8946,730
6805,728
11904,722
7467,699
12187,693
14134,693
3932,689
5062,688
3042,683
1139,682
15525,677
9514,675
2920,673
15575,671
9010,669
10639,668
11024,667
14494,666
8493,661
7491,660
11342,656
3851,655
6783,653
5772,651
12145,648
3442,646
11235,646
5666,646
4301,644
8663,633
6483,633
4203,633
663,631
14747,627
6889,627
10228,626
15771,623
11492,622
6328,620
15645,616
2105,613
15523,612
14140,610
4652,608
3168,598
3547,596
11927,594
81,590
14703,587
9000,587
1193,587
1755,583
5657,580
8717,577
14240,577
14037,577
3742,576
