Token,Count
8581,790
9673,723
7103,684
9834,643
6369,640
7540,631
13909,626
3915,605
7864,597
13670,596
1139,594
3061,591
6328,591
4815,589
1268,584
14037,572
7467,566
12842,561
14435,557
6805,555
12187,551
948,551
14975,550
12426,550
4945,550
5885,547
14703,543
8517,540
3974,537
11716,536
9897,535
4493,530
8646,528
1024,527
16301,527
663,522
2216,522
12016,515
5722,515
4203,514
5605,513
1052,513
7575,509
15523,507
7151,502
7160,502
12480,502
7365,500
7749,500
11591,497
11466,495
6783,494
11674,493
5772,492
3583,491
14247,489
12861,489
112,487
1008,486
1495,485
10042,484
358,482
11342,482
8867,480
7771,479
1872,479
9131,478
3042,477
3876,476
14164,475
6965,473
5171,473
11325,472
10227,472
10278,472
8408,470
14531,469
5900,468
9407,467
3932,465
5984,465
14447,464
8283,463
2635,463
12139,460
8698,459
15575,459
1811,456
424,455
15366,452
14008,451
6242,451
4099,450
7191,450
11147,450
7054,448
2872,448
13687,446
1989,445
862,445
