Token,Count
10042,1839
9834,1755
5171,1439
13909,1319
1139,1298
948,1262
1872,1226
14703,1136
15826,1117
7467,1102
14037,1101
8867,1030
4815,1028
1556,990
7749,985
4493,982
8283,965
6882,937
10278,877
12480,875
5625,865
4075,864
7106,858
11147,847
8581,843
5722,835
13670,835
11716,831
16017,825
6965,818
882,806
7191,798
7771,780
5360,778
12566,771
15575,768
1270,766
12016,759
15523,757
5791,746
1024,743
14975,742
14164,740
8408,740
6523,740
14447,737
11591,734
6783,729
10227,728
12272,719
112,705
3742,700
4635,697
12187,696
14839,693
6243,692
4945,692
3932,690
358,681
11334,681
23,669
14247,668
14673,661
9000,657
5772,655
7516,654
10228,652
9470,640
13291,627
6386,625
10627,618
8663,615
6328,613
7103,612
5885,612
10813,607
1304,606
11941,606
15963,605
6628,601
11227,600
9453,598
9010,592
1586,591
15331,589
7151,588
3061,587
14134,585
6805,576
15366,576
10909,575
11674,573
12618,570
10797,569
15525,565
8361,565
3168,558
9032,552
11004,552
15645,548
