Token,Count
8581,986
9834,957
7103,815
4815,672
10042,660
9673,584
3061,570
8646,560
4945,558
1268,556
5171,553
7749,551
10227,548
948,546
7467,536
6172,535
13670,532
14703,532
2635,527
15523,526
6369,524
12842,524
1024,519
6805,517
7365,514
15089,513
7864,512
9032,512
3876,512
4493,511
8867,507
11456,505
13909,505
7540,505
6328,505
5772,502
12187,502
424,500
601,497
14435,496
6386,495
12426,494
9407,493
11147,490
6059,486
1139,486
3915,481
5885,481
7575,480
6523,480
6606,477
5900,477
11466,477
6074,476
14447,475
13050,475
1872,474
8983,474
13417,473
9900,471
13291,471
12016,471
14839,470
12659,468
5762,465
663,462
7771,461
1304,461
14164,460
1556,459
11196,459
9897,459
14247,458
7504,457
7542,457
16301,456
6690,456
11004,456
6242,455
7151,455
2216,454
14037,453
5984,452
9470,451
5605,451
6965,450
14592,450
2528,447
1811,446
4075,446
10278,446
6628,445
1052,445
7160,445
3974,444
15963,444
3583,444
14240,444
11605,443
11718,443
