Token,Count
134,783
13579,775
6879,751
5984,740
1969,736
774,728
15630,714
14878,710
5286,704
15111,697
8026,674
5068,656
10295,654
15265,652
10710,652
2891,646
8770,645
3386,638
15645,637
13519,636
1663,636
13810,635
14240,625
5605,624
9186,622
16035,617
5651,610
2872,606
1702,604
245,600
10639,593
5900,592
11211,586
5919,580
14682,579
5588,576
632,569
15180,569
4839,568
7752,567
7151,563
8566,559
13757,557
16146,556
6522,555
14134,555
3547,552
15891,549
5542,548
4830,546
6348,545
14467,538
8361,538
11342,537
10180,535
5827,534
16274,532
9713,532
2105,531
8717,530
14102,530
9502,524
14531,523
14899,518
15523,518
12426,518
9656,515
3974,514
11427,514
5666,512
14225,512
15695,512
5314,510
5053,510
8888,507
2523,506
3963,503
10797,500
112,497
2273,497
3042,496
3768,496
8131,492
8111,492
12285,488
3648,487
468,486
11480,483
2216,483
8382,483
8928,481
3851,480
6524,478
4099,476
14853,473
5657,471
7482,471
4203,471
5693,471
3809,471
