Token,Count
14247,1004
4099,961
1024,878
1052,875
5305,868
12272,839
112,837
5722,822
11716,822
1948,813
12016,813
4648,803
11307,801
14164,794
11591,788
14975,783
10689,778
3932,776
1989,769
14008,767
358,767
14933,761
7467,760
15366,759
16274,757
1742,746
9381,739
11342,731
3042,730
12187,721
1139,719
14703,715
8322,711
3168,711
6805,710
6078,705
10627,702
5772,698
8928,695
5053,695
663,692
14494,692
10228,691
5885,691
13909,688
15523,682
15645,680
14240,679
4203,679
3742,679
1811,672
5286,671
1495,670
9000,666
8361,661
15525,658
7191,657
7516,654
11196,648
4945,648
11147,647
8663,646
14134,644
6328,643
15575,640
15282,639
6783,638
6920,638
7151,636
9010,631
13670,631
14037,630
7542,628
15883,626
11941,626
3851,624
7749,623
8717,621
6930,618
14447,612
3442,611
11587,611
5900,607
7864,601
774,600
16068,598
11674,596
2872,595
81,594
9673,593
3915,593
4815,593
5666,592
2523,590
5495,590
6243,588
4912,587
9131,583
12426,581
5919,581
