Token,Count
9834,1297
1024,1247
1495,1014
10813,956
10042,920
4301,873
15282,835
11605,822
7491,804
15826,772
5171,765
11904,763
1270,743
5305,733
13579,693
15645,679
15771,678
15575,672
9206,667
16274,663
5286,660
12016,658
5984,642
774,626
5605,623
14703,617
14878,614
10639,612
9713,606
11927,606
134,606
10295,605
15111,603
4493,602
112,601
7151,599
2105,598
14747,594
4099,593
5053,588
13670,587
3547,587
8322,586
11348,582
8770,574
6879,573
6690,558
2872,557
8566,556
1948,555
632,552
1556,550
5666,550
12426,547
5068,547
4648,546
1702,545
14247,544
5772,543
9889,542
13519,542
14037,541
4815,539
8928,539
14134,536
10710,536
3386,535
5722,534
15366,534
9514,533
5919,533
11665,532
9000,527
8581,527
14140,526
1969,523
15630,522
11587,520
15265,520
11024,515
1139,514
5827,513
8026,513
7103,509
1052,508
5213,507
11716,506
16035,505
13757,503
15891,500
16146,499
8867,499
6078,498
11342,497
9381,496
8361,494
2216,494
3037,494
6783,493
3974,493
