Token,Count
10912,1510
11325,1482
1811,1276
6172,1245
15729,1230
6598,1193
11993,1143
9203,1108
16223,1098
8862,1095
2778,1081
13687,1041
6808,1007
9470,951
15813,943
663,940
6805,930
16147,905
8581,888
7986,872
3583,870
6690,863
13670,860
7103,851
2635,837
4815,835
3812,834
13427,832
9673,832
11718,827
12062,813
12786,809
5772,803
5839,802
13967,795
7315,785
1125,780
11466,768
11456,765
8447,758
10227,755
6660,753
5360,746
601,742
4912,720
8527,719
11196,703
8694,696
948,690
6328,686
1052,684
3846,681
7292,671
14447,670
4945,662
8493,661
3876,652
2528,645
9710,644
14703,643
6369,634
7864,634
5522,624
81,624
9325,610
10549,610
752,608
1183,608
8867,603
6994,602
2384,601
9019,593
14037,590
16017,588
6274,588
12627,588
6965,584
11012,582
1304,581
11272,577
1952,576
6783,575
12659,574
15978,568
5564,565
9255,563
6628,555
11605,555
13500,555
14247,552
9834,552
13909,551
13236,546
1989,545
1024,541
4493,538
12016,528
15771,525
4265,524
5113,522
