Token,Count
1139,824
4815,737
14703,734
7467,732
13909,702
948,689
663,688
14164,672
7749,664
11342,663
10228,662
11716,662
5286,658
774,656
14037,656
15523,655
14240,655
5919,655
5605,652
12426,649
5722,646
15575,645
8361,642
3932,642
14975,641
11147,634
12187,634
15366,632
7151,631
4203,629
9673,627
3042,623
1052,623
14247,621
6805,620
12016,619
1872,616
6328,614
2872,610
5885,610
5900,609
112,607
10627,606
8283,605
5984,604
3061,601
4945,601
14008,596
15826,596
3168,595
9000,594
14447,594
7516,591
7864,587
15645,586
3915,585
1024,583
1989,580
6242,580
12272,579
14134,577
11591,576
10278,574
4493,573
7771,573
13670,573
5772,572
11674,571
6243,571
3742,564
1268,564
2523,560
8517,560
2216,560
10689,557
6965,557
358,557
8867,556
5666,555
8928,554
9010,554
7191,549
6882,548
4099,543
11196,541
4912,540
9834,540
4839,538
6783,537
8717,535
12480,535
4075,535
13579,534
941,533
14494,533
15630,532
7542,532
9131,531
7482,529
14878,529
