Token,Count
14703,939
948,847
7467,827
4815,821
13909,811
1139,788
13670,787
4493,778
8581,775
9834,772
7749,747
14037,745
10042,726
5360,719
15523,712
15575,710
9673,709
1872,705
7864,694
12016,692
7771,686
12842,685
14975,683
3915,678
15826,671
6369,668
4945,668
11147,665
6805,664
11674,661
5772,660
14447,657
7191,655
8283,653
8867,653
1024,652
4203,649
14247,648
6328,647
10228,646
11716,642
7151,639
11718,637
12426,637
5605,636
358,635
6690,630
2216,629
12187,629
3932,628
12480,622
3974,617
3061,616
5885,614
1052,612
7504,611
10813,611
6965,611
9032,611
12618,609
16017,606
5171,604
5722,604
12623,603
7103,602
112,600
14164,599
10627,594
8517,594
663,593
6783,593
15525,592
7542,591
7540,590
14134,586
11591,584
9900,583
16301,583
10227,582
2528,581
941,580
13291,577
7365,576
4075,573
14592,573
6172,572
1556,572
6882,572
7575,570
14435,567
14240,565
12272,564
4635,564
15331,563
1268,560
13157,559
8663,558
2872,557
10278,555
1008,554
