Token,Count
9834,1908
10042,1126
774,758
8888,696
14037,680
9000,673
8566,652
15630,650
5314,646
5918,644
4815,643
5693,636
6348,633
1139,632
948,624
13909,621
5171,620
4839,618
4635,611
15645,610
13670,609
10627,608
12509,604
112,603
9570,602
134,601
1556,600
12480,598
5286,594
8867,592
14703,587
5360,586
7749,585
1402,578
5984,575
6882,573
10278,572
5651,570
9713,570
5919,569
4493,569
15826,566
2523,563
5900,562
4644,555
16017,553
8408,553
6386,551
8770,549
7516,547
9470,544
11574,543
8283,542
7467,541
1872,540
15575,540
2105,539
3742,535
11718,535
11211,534
1702,531
4075,531
6783,531
15111,530
5213,529
5722,528
5418,528
8663,526
9514,524
3569,522
10227,520
8111,520
11147,518
11941,517
13293,516
7482,514
7738,513
14225,513
358,509
5605,509
1969,509
5113,509
14878,505
8225,504
14839,504
7151,501
15523,499
4135,493
11427,492
8131,489
8207,488
10297,488
8783,485
13236,483
5772,483
632,482
1270,480
14240,479
9390,479
5791,478
