Token,Count
10912,1208
11325,1169
9203,1136
11993,963
6808,944
1811,906
13687,863
8862,836
13967,834
15729,832
4912,822
11466,819
9710,813
15813,794
16223,790
8527,761
16147,751
752,747
6598,742
5564,737
663,728
3583,721
9255,721
9673,720
4179,710
6007,701
5522,700
5839,698
3929,697
3876,693
5673,688
6994,688
2635,683
2384,663
6172,661
6805,652
7292,633
12062,631
7315,626
1125,620
7864,608
12861,603
16031,592
9019,585
7972,580
9325,578
6369,575
4331,564
8694,562
81,561
862,560
1193,558
10549,553
1497,551
13712,546
14257,539
6933,536
1989,536
12167,534
3846,531
8646,528
8447,527
16314,526
4945,523
14068,523
7575,523
14076,517
2778,517
8581,514
6328,512
11456,511
1933,511
4265,509
8493,507
1952,507
601,507
9650,506
4642,505
981,503
4203,502
16160,501
867,497
1052,496
13183,495
15771,493
7103,492
9131,492
14435,489
941,489
1304,488
13427,487
5762,486
1949,485
6628,484
16021,478
1208,475
5290,475
14008,474
7236,469
11196,469
