Token,Count
9834,1044
1139,758
13670,736
14703,719
10042,712
948,698
7749,696
14037,689
13909,676
4815,673
12016,672
15826,653
1872,648
15523,641
4493,641
8867,636
7467,626
6523,623
12159,621
6805,619
5360,617
1024,615
11456,613
15963,610
11147,605
15575,604
11004,597
9900,596
9032,595
7771,594
6386,593
10227,591
11716,589
8283,589
3061,588
6783,586
1556,586
3932,582
12480,582
12623,580
6328,579
9470,579
12618,573
7864,572
11718,572
8075,569
13291,568
10278,563
3915,562
10813,561
6882,561
14247,558
2810,558
5885,557
663,555
6369,555
8581,553
15303,552
1304,552
14240,551
14839,550
12659,549
10627,549
4075,549
5171,548
7542,547
11227,547
14975,547
5772,546
10228,546
2029,546
7151,544
6074,544
12187,541
12426,537
3974,536
7191,536
8207,533
358,531
9673,531
112,530
4203,528
1402,527
6690,526
2872,524
5722,524
5605,521
601,520
12842,519
6965,519
7516,519
9000,517
8663,517
10997,517
4635,516
7504,515
3742,515
8408,513
4945,513
11594,509
