Token,Count
9032,652
9900,651
9834,650
14240,629
15523,628
6074,621
8581,618
7771,615
7864,615
3915,614
663,607
5885,603
13050,599
12426,596
7482,596
11674,595
8207,590
5605,584
424,579
4203,577
6606,576
11147,574
10627,572
2810,571
7542,571
14416,570
6369,569
4839,568
3061,568
7151,567
11574,563
3932,562
9673,559
1139,558
7365,556
6805,553
12842,551
8075,550
2029,548
6328,547
2514,546
14037,546
2216,540
14225,540
7752,538
10228,537
13291,536
8131,535
8517,535
5900,535
6059,534
10813,534
14975,533
12659,533
7467,533
1553,532
10042,528
11594,527
11342,527
15575,527
14247,526
15963,525
5919,521
13670,521
11326,520
16017,519
5171,518
4811,518
7540,518
5418,517
8283,517
6386,517
13909,516
4945,515
4815,515
941,515
4710,511
7191,508
1024,508
7749,506
3042,506
12187,505
9131,504
6690,503
5651,502
12625,502
2523,502
11004,502
6242,501
9000,499
10180,498
4297,498
11716,497
2635,497
16226,495
1597,495
5839,494
1270,494
14782,492
5984,491
