Token,Count
1024,2972
10813,1768
15575,1760
15282,1721
1495,1633
4301,1589
5305,1573
3037,1458
9206,1414
12016,1355
15826,1310
4648,1309
14703,1160
6920,1156
358,1153
1270,1136
11605,1135
1139,1134
11348,1132
7491,1097
14933,1093
4099,1081
11904,1073
11716,1062
8322,1052
14037,1051
9381,1049
5772,1040
4493,1003
15771,993
14247,992
8283,978
11492,956
6690,949
5171,937
5360,920
15331,893
13670,880
1948,877
6078,858
12145,834
112,832
14843,831
14164,810
1556,799
16068,783
8663,762
9889,761
9589,758
1052,755
15366,747
9043,726
11235,724
15525,716
3272,713
12187,709
1268,707
1872,698
5495,697
11665,694
7467,693
14494,692
13909,692
6242,688
16017,686
5053,686
2439,686
5625,678
12272,671
6882,665
948,663
5722,661
12623,661
1989,659
4945,648
6889,642
3863,639
16274,631
5416,630
9514,630
11342,621
11725,620
8867,616
10689,614
6783,606
6483,605
8493,602
14975,601
6092,597
9673,593
10228,587
12480,584
7540,575
9834,572
10553,569
8170,565
11307,565
3061,564
10549,564
15883,560
