Token,Count
8581,895
7103,762
7540,745
12842,741
6369,702
3915,696
3061,691
6328,682
1268,680
7160,679
424,678
9673,671
7864,663
2216,661
8646,660
14975,660
7151,654
7467,654
13417,651
9897,647
13909,646
1139,641
16301,638
7365,638
4945,636
1008,633
4815,627
12187,625
12426,623
14037,620
3974,616
15089,612
15575,612
5885,609
8283,602
14435,599
11674,593
6242,592
7575,592
7436,592
5605,591
10228,588
5900,588
12139,587
8983,586
15523,586
9407,583
3876,582
14703,580
11716,580
9131,579
14379,577
1497,572
5984,569
948,569
12861,562
9834,562
11466,561
9393,559
7749,558
11342,553
358,550
5762,548
752,548
1024,547
1208,544
8698,541
3932,540
5722,540
1872,539
7191,536
112,535
6783,535
14592,535
9900,533
15366,533
1989,532
12016,531
13670,530
7482,529
6805,527
4203,524
1052,524
14447,524
14247,523
14164,523
8517,522
14531,520
941,517
1556,517
3386,513
13050,510
6059,508
1850,507
5360,505
11326,503
663,502
10813,502
8867,501
15826,501
