Token,Count
1024,2462
1495,1814
15282,1744
5305,1578
4301,1520
10813,1493
12016,1420
15575,1398
11605,1339
4648,1324
4099,1216
14703,1215
7491,1206
3037,1183
11904,1180
9381,1143
6920,1129
8322,1116
358,1101
5772,1092
1139,1064
11716,1064
14247,1059
14933,984
13670,982
6690,977
9206,973
15826,964
14843,944
14164,943
15771,933
14037,932
5360,902
1948,898
112,886
4493,885
11348,881
1052,875
15525,866
8283,853
6078,852
7467,834
12145,818
11492,809
1270,804
15366,804
15331,803
9889,798
5722,786
12623,773
16068,766
13909,764
5053,764
16274,757
948,748
6092,746
3863,743
6483,737
9043,734
4815,730
8663,717
12272,710
6783,703
14494,702
9589,701
6889,693
11587,693
11307,692
1872,688
12187,679
10689,673
1556,670
12480,669
14975,665
11665,647
6882,647
8493,643
5495,639
3547,633
1989,631
9514,625
4945,623
7749,621
3272,612
9000,611
5171,608
9834,608
10549,604
2528,602
16017,600
11811,599
11235,599
1972,597
3742,596
3442,595
11591,594
5666,591
15945,590
11725,589
8867,585
