Token,Count
1024,1448
10813,1118
15575,1087
14703,1031
15826,1024
9834,1011
1139,956
14037,887
13909,884
12016,873
1495,848
13670,836
1270,832
5360,823
4493,819
1872,814
948,812
5171,808
7749,797
5772,784
5305,770
4301,769
1556,769
12480,755
4815,748
4075,744
8867,740
9206,739
6690,733
8283,724
10278,722
10042,719
11716,714
358,703
14247,697
16017,691
11605,684
7106,671
11348,669
7467,666
5722,656
6882,650
11147,644
3742,643
112,633
6783,628
14839,623
4648,612
3932,608
15523,606
5625,604
3037,592
8408,591
14240,588
882,584
14164,582
6523,580
4635,579
15282,577
15331,572
3168,569
6965,567
1052,567
8663,566
14447,559
14933,554
7771,550
12623,549
3915,549
10227,548
7516,546
4203,545
23,545
11227,543
14975,540
10797,539
6386,536
12566,536
8361,535
9514,535
5885,534
11591,532
15963,531
5113,530
9000,529
4099,529
10228,527
10627,526
15303,524
3042,522
6243,518
11334,517
12272,510
7151,510
9589,510
4945,509
8075,508
11941,506
5791,506
7542,504
