Token,Count
7467,810
13909,798
4815,798
14703,782
948,768
15523,719
1139,717
3061,705
14037,697
7749,693
1024,689
12016,669
4493,667
14975,664
7771,662
4945,655
14247,654
5772,653
1872,641
6805,636
6328,631
3932,630
10228,630
13670,629
7151,625
5885,617
13291,614
11718,614
9673,612
12426,611
14240,610
12187,609
3915,608
11147,608
5722,607
6965,605
9032,602
7504,600
6523,600
11716,596
8867,594
11456,590
15575,590
7191,590
4635,587
11674,586
663,585
7542,584
14447,582
1052,582
15963,581
7864,578
15366,578
8075,576
10227,572
10627,570
5605,570
8581,569
112,569
12480,567
6783,565
9900,564
11591,563
15883,562
8283,560
4203,556
15525,555
12623,554
14164,554
6690,552
1268,550
9470,549
12618,545
7540,545
12272,543
1495,541
358,541
10813,538
12842,533
1008,533
6172,531
11342,531
15826,531
11004,530
7516,530
2635,526
6242,526
4075,526
5286,525
2528,525
8663,525
9000,525
6882,525
5305,524
5984,523
5919,522
5360,522
6386,520
14839,520
5900,520
