Token,Count
1024,2328
1495,1963
11605,1680
10813,1481
4301,1460
11904,1456
7491,1380
5305,1371
15282,1330
12016,1292
6690,1266
15771,1229
5772,1174
8322,1121
15575,1071
11665,1058
12145,1006
10549,998
13670,983
14703,982
15826,958
6078,907
1052,900
11348,889
9889,860
5360,854
4493,819
12623,805
14247,800
14037,796
2528,781
1268,780
13183,778
14164,775
11272,768
4648,767
8493,766
358,750
11716,741
1270,739
9206,729
9381,723
5171,722
4099,719
3037,671
1139,660
15331,655
4815,652
6889,638
16017,638
15525,636
948,635
8283,634
7436,633
4945,629
11725,622
9043,619
6783,613
6242,611
6660,606
112,605
12187,600
6920,598
8867,588
16068,587
5762,585
7467,578
14843,575
15366,575
10689,570
5722,566
1872,563
14933,562
3547,554
1193,551
13909,549
3272,548
1556,547
5053,543
5984,540
1702,537
3442,537
5900,535
9897,534
14420,534
9451,529
10042,529
14447,527
1989,527
5286,526
5625,525
15645,523
9834,520
1948,519
16274,518
15630,518
6172,512
8447,510
3768,506
3061,505
