Token,Count
9834,5019
10042,4698
5171,2763
7103,1857
14703,1249
4493,1217
15826,1186
948,1168
4815,1149
13670,1140
8867,1135
5360,1014
16017,966
9570,949
1872,923
12016,904
1556,899
7467,887
13909,883
5772,880
14037,870
14447,832
5625,816
8581,809
1139,808
9470,793
10227,784
14673,755
11334,754
23,746
1024,734
12623,728
11718,714
4945,694
6783,693
14247,684
7749,680
15575,677
1270,672
10813,672
11456,672
2528,666
5722,654
8283,653
6690,647
6805,643
7504,639
6965,638
6172,625
6628,621
358,605
14164,602
12566,601
11716,597
12618,596
7864,589
7771,585
10909,584
11591,575
11196,573
112,571
12480,567
5113,566
10278,564
1495,561
6328,561
14283,561
6882,559
4238,556
14975,547
13500,547
1304,546
7106,543
1268,538
10797,526
6523,524
12187,522
13291,518
3932,516
1052,516
3168,514
15331,509
3061,507
11605,506
10274,502
601,502
12659,501
910,500
11147,499
882,498
3812,497
12272,495
7738,492
10200,484
9673,484
15525,481
7191,479
11941,471
11004,471
8663,470
