Token,Count
7103,810
8581,702
1139,661
1268,618
9673,614
12016,609
9834,603
1024,601
14703,587
4945,579
3061,576
13909,573
1495,569
7467,569
112,561
6328,559
4815,550
14037,547
7151,539
14164,532
12187,532
14975,530
5900,529
5286,528
8283,526
14247,525
7540,523
3386,520
5762,518
11716,517
6783,515
6805,513
5722,511
10813,509
5305,509
948,507
14447,506
3583,504
15366,503
5984,503
1052,500
1008,500
10710,497
11342,497
6242,497
15645,495
9897,494
7749,490
1989,488
8361,487
5666,486
7160,485
774,483
6879,482
16274,482
3547,481
5053,479
15575,479
12480,476
3168,475
12145,474
358,473
2216,472
14933,472
14531,472
6882,470
15826,470
9000,470
12426,469
4493,467
2105,467
15525,467
5772,466
3768,465
5605,464
11466,463
13670,462
11725,461
1556,461
10228,460
15771,459
5068,459
7436,456
8322,454
10797,454
13579,453
4099,453
11591,452
3974,452
1872,452
14134,451
12272,451
8663,448
16035,447
15523,447
7864,445
2872,445
9713,443
11927,443
6078,443
