Token,Count
10042,5785
9834,5062
5171,2496
7103,1736
14703,1378
4493,1114
15826,1075
9570,1071
4815,1013
7467,959
948,940
5360,921
13670,916
12016,909
14447,895
8581,890
13909,888
1024,869
8867,869
10813,843
5772,833
4945,832
1139,819
1872,812
16017,789
23,776
14037,769
15575,760
1270,754
7749,752
14673,730
1556,728
6965,690
14164,682
11718,675
12623,662
7771,659
11716,658
11334,657
7504,653
2528,651
5625,647
11147,642
14283,633
1268,632
10227,631
12187,630
14975,626
6690,621
1495,616
11456,615
9470,608
10909,606
14247,601
12618,600
12566,595
7738,594
13291,588
6328,586
4238,585
5722,581
6523,578
3061,577
6805,571
6783,570
11605,568
9673,567
15771,556
15525,556
7191,553
12857,550
8283,549
10278,545
11004,541
15331,540
3932,531
12480,522
358,517
9206,516
11348,515
11591,515
11227,514
601,513
2255,512
1304,511
10997,511
4648,511
6172,509
15523,509
112,507
8173,504
3742,503
9900,500
1052,499
7106,499
15963,496
882,494
12659,491
12272,491
910,486
