Token,Count
11665,2568
13183,2211
11904,2041
7491,2022
6889,1997
12145,1834
7436,1827
5762,1697
9451,1688
9897,1516
6078,1502
15771,1493
1193,1483
9377,1466
7664,1455
15282,1451
9381,1435
10549,1372
8322,1365
351,1344
6242,1332
4465,1309
1268,1239
1495,1231
3768,1208
11715,1198
11725,1190
6483,1184
3212,1172
12165,1172
11811,1149
4301,1140
6920,1062
3863,1061
5305,1058
9203,1019
11272,1018
1069,1017
6808,1015
3547,998
4648,998
6123,987
271,979
4099,978
1989,977
8698,974
7781,970
1258,969
9673,968
3583,963
1008,912
4147,902
9650,899
15366,883
11605,881
1024,876
5062,859
9889,858
12187,855
1755,853
4198,837
7540,828
5243,824
14793,818
11342,815
867,808
15525,806
2594,794
5666,781
4236,779
8493,776
11466,769
2779,755
8983,755
11587,747
5053,747
15558,745
1948,744
3061,728
2193,723
16068,723
5900,718
14843,716
3386,710
16338,709
10689,709
2524,702
14164,695
5068,690
15433,679
1811,678
7160,674
12016,673
1972,669
6534,669
14176,669
3210,659
1052,655
14531,650
3037,632
