Token,Count
9834,4395
10042,2829
7738,1104
9570,982
5171,774
14283,750
7103,748
9673,722
8581,713
4945,695
1268,694
3061,684
4815,677
14447,664
6328,652
12187,633
3583,623
2528,623
5605,620
6805,620
7151,619
7771,616
5762,605
948,604
14975,604
15523,601
13670,599
14703,592
1052,591
15771,588
14164,587
11674,585
7540,581
12426,581
1811,580
5900,576
8867,573
7864,571
12016,568
7160,568
2635,567
10228,565
6242,560
2216,559
7365,558
11342,557
11147,556
7054,552
5772,549
1495,548
5984,548
13050,546
9900,544
14240,543
5885,541
1008,540
663,540
13909,540
3915,538
16226,536
6172,536
11334,536
6369,527
7467,526
3379,525
12842,524
8698,522
7191,522
424,522
5286,521
9897,517
5919,516
11466,512
9032,510
15630,510
3974,509
11718,506
11326,504
4839,503
11725,503
3386,503
4493,501
6059,501
7749,501
3932,499
7927,498
14247,496
10549,494
12659,493
5360,490
1989,489
7504,487
7436,486
13291,486
7752,485
16017,485
6965,484
5666,477
16146,477
12145,476
