Token,Count
9834,1479
10042,1195
8581,830
5171,791
4493,725
9296,690
12623,688
12618,685
14703,684
8867,682
9570,675
11718,669
1872,665
12016,658
10909,637
4945,627
4815,627
6369,626
2635,624
2255,619
13670,618
15826,614
4238,613
948,608
7504,606
7864,602
9673,600
9470,598
13909,598
5625,595
6172,592
5772,586
5360,584
10227,582
8646,581
11456,579
7540,578
7103,575
14447,572
1268,568
10813,562
12842,562
663,561
1024,559
8408,555
6328,555
14037,552
9900,552
1139,550
13417,549
1556,548
2127,547
7160,543
9897,543
7467,542
16226,541
882,540
3061,538
1270,537
16017,534
2528,532
12426,531
9453,529
12159,527
12566,524
7054,524
13291,524
424,524
15525,523
9957,521
14379,520
7365,518
7749,517
7575,514
7436,511
8283,511
11605,511
7927,510
6690,509
11334,507
15523,506
10997,506
14435,504
14673,504
8413,504
7738,501
16301,501
601,500
8447,499
3915,499
2428,498
6523,498
4203,497
15331,497
9407,497
3974,496
5885,494
7771,494
11716,490
8583,489
